Data Point Listing of File D:\Samples\Fpraktikum\2023-winter\10112023\Spectrum-optimized-45x2MHz.tnt
Starting Point:	1	Ending Point:	512
Real	Imag	Hz
-5064032.000	1344648.500	33203.125
-2154394.000	406896.469	31250.000
-3782970.250	128745.602	29296.875
-2088550.125	-430932.344	27343.750
-1296270.375	1901048.750	25390.625
-3854913.500	-828890.250	23437.500
-1139097.125	-458893.031	21484.375
-4549608.500	1780184.250	19531.250
-2246387.500	1175387.875	17578.125
-2999190.500	-23652.500	15625.000
-2599721.250	705611.875	13671.875
-2258344.750	2448685.000	11718.750
-3321531.250	1506727.625	9765.625
-4049083.500	-893591.500	7812.500
-1739226.875	983756.000	5859.375
-3066488.000	-1514613.500	3906.250
-3431011.500	-1146327.625	1953.125
-648559.188	1304243.625	0.000
-2435775.500	-1775634.875	-1953.125
-2229459.500	-975563.063	-3906.250
-2520451.500	-2186454.500	-5859.375
-1811943.750	328727.781	-7812.500
-6208499.500	-526337.938	-9765.625
-2176337.000	9770.510	-11718.750
-2458643.000	-1145051.250	-13671.875
-3032502.000	232326.672	-15625.000
-3704177.500	145026.719	-17578.125
-3185429.750	2583414.750	-19531.250
-4977308.500	2319088.500	-21484.375
-3304534.000	-165441.984	-23437.500
-1437537.625	1862662.625	-25390.625
-1795485.125	714168.625	-27343.750
-2197123.750	4427188.500	-29296.875
-406603.719	-2156632.750	-31250.000
-645583.688	1130878.625	-33203.125
-37027.824	881749.063	-35156.250
2310413.000	-1675161.000	-37109.375
-1360018.500	-781455.938	-39062.500
-505990.500	-1115846.250	-41015.625
1216847.250	531504.563	-42968.750
1526560.750	-630480.938	-44921.875
-1214130.500	-1868271.500	-46875.000
-1237654.250	-2464267.750	-48828.125
-4002796.250	243030.391	-50781.250
-2156488.250	-902446.813	-52734.375
241836.656	-2049110.875	-54687.500
-1871930.875	20884.797	-56640.625
-2402886.500	-1566080.250	-58593.750
-2010876.250	-508566.906	-60546.875
174114.438	-4053052.500	-62500.000
-194367.203	-2081512.000	-64453.125
-4289935.500	573314.563	-66406.250
-2520787.250	1240493.750	-68359.375
-3293273.500	-888076.250	-70312.500
-1813359.375	-1049105.000	-72265.625
-1753520.625	-843377.000	-74218.750
-3452465.500	-1206299.750	-76171.875
-1270456.250	-56342.621	-78125.000
-1690086.125	-2185167.750	-80078.125
-2509088.250	-2845856.250	-82031.250
-1175570.500	835054.563	-83984.375
-5844068.500	-3555871.250	-85937.500
-3095609.750	114877.805	-87890.625
-3249891.250	611322.625	-89843.750
-1059580.375	-1771215.000	-91796.875
-4246372.000	1143612.250	-93750.000
-1757846.625	-119936.445	-95703.125
-281576.281	-1749516.375	-97656.250
-3140962.500	-140888.813	-99609.375
-1613530.375	586255.688	-101562.500
-3126549.750	-328591.813	-103515.625
-1169316.250	-1616103.250	-105468.750
-2948804.250	2316926.500	-107421.875
-4288359.500	-93756.742	-109375.000
527365.563	89513.133	-111328.125
-1717178.375	1724642.250	-113281.250
-245544.953	-1385607.000	-115234.375
-1433603.875	577386.500	-117187.500
-3212503.000	-820882.375	-119140.625
-1271247.125	29847.508	-121093.750
-1379939.375	385656.563	-123046.875
-131715.344	-942478.375	-125000.000
154127.266	-405161.750	-126953.125
-2962612.250	-703410.875	-128906.250
-1736332.875	2432275.000	-130859.375
-1256640.375	1124495.625	-132812.500
-2017507.000	622150.438	-134765.625
-762959.188	512194.781	-136718.750
-339904.469	1870621.750	-138671.875
-1910393.375	694636.875	-140625.000
358013.719	1869803.500	-142578.125
-1199645.375	464177.063	-144531.250
-2027978.000	-1560505.750	-146484.375
-687176.813	1644256.625	-148437.500
-3224341.750	1137855.375	-150390.625
-755208.938	-216116.578	-152343.750
293402.281	-1123681.750	-154296.875
-2045389.750	1322332.750	-156250.000
-1004813.688	650602.563	-158203.125
-1491809.000	-1057884.000	-160156.250
-204080.375	-2044311.375	-162109.375
-3477902.500	79946.906	-164062.500
-951000.063	699443.125	-166015.625
-1249502.500	300500.563	-167968.750
-868584.875	-1380664.125	-169921.875
-1752655.375	-926686.063	-171875.000
1045838.500	-1862963.250	-173828.125
-2712979.250	-347926.219	-175781.250
-2183820.000	-765153.188	-177734.375
-2172691.500	1778571.500	-179687.500
-1950431.000	-1157632.750	-181640.625
-1012715.500	-762198.875	-183593.750
-3231391.750	-2200737.000	-185546.875
-1005364.375	1613750.625	-187500.000
-432933.188	431516.156	-189453.125
-671205.563	-642983.500	-191406.250
-561601.188	290615.219	-193359.375
-4100928.000	-766474.063	-195312.500
-1434148.250	190628.906	-197265.625
-1107928.875	-6588444.500	-199218.750
-782603.125	1711933.750	-201171.875
1097028.125	-778979.250	-203125.000
-2705039.750	1265530.875	-205078.125
-1829817.000	-335826.938	-207031.250
-1298536.500	-1708874.875	-208984.375
342239.688	-1425295.375	-210937.500
-2286540.000	-1048396.125	-212890.625
-1329445.625	251175.641	-214843.750
-3497169.000	-95945.906	-216796.875
-2547406.000	1267418.125	-218750.000
-2402896.000	493107.969	-220703.125
-734621.688	1279682.250	-222656.250
-1558932.875	1979163.500	-224609.375
1149327.750	-16766.916	-226562.500
413937.469	2359768.000	-228515.625
-1413531.875	4980543.500	-230468.750
-2615248.500	-1049369.125	-232421.875
955001.438	893618.938	-234375.000
1712516.375	-3365986.500	-236328.125
-458697.344	2054999.375	-238281.250
769015.375	-1421870.125	-240234.375
-1059019.625	-974260.188	-242187.500
-1374332.750	-307896.906	-244140.625
-1744189.125	1128490.750	-246093.750
-714098.625	-1804412.500	-248046.875
-361314.594	-1801415.125	-250000.000
-483926.906	52529.547	-251953.125
-446226.813	-20265.680	-253906.250
2183511.750	469784.781	-255859.375
1181032.375	942649.688	-257812.500
-2207044.250	1028642.375	-259765.625
253313.922	2935831.000	-261718.750
-137440.344	-36281.648	-263671.875
3564187.250	634130.500	-265625.000
462099.938	2226137.500	-267578.125
-219314.828	-1124076.375	-269531.250
3051365.000	-502074.094	-271484.375
65905.180	13934.246	-273437.500
-2232776.250	-264412.688	-275390.625
-874663.875	1378185.000	-277343.750
-602542.313	1065580.875	-279296.875
279593.188	1246518.875	-281250.000
-1929362.875	2126077.000	-283203.125
-581532.688	1639819.500	-285156.250
1064869.625	-2040642.250	-287109.375
851148.813	623517.188	-289062.500
-226292.375	-1081743.250	-291015.625
-23910.639	466598.531	-292968.750
-109656.000	3001218.750	-294921.875
3970034.750	2514984.000	-296875.000
5813670.500	3004089.750	-298828.125
-9099947.000	-5507264.500	-300781.250
-3643676.000	268223.438	-302734.375
-2340224.750	-2968510.000	-304687.500
-1137227.500	1624739.250	-306640.625
-3527640.500	-1122383.125	-308593.750
-1508137.500	-1797611.375	-310546.875
-1663297.875	166314.688	-312500.000
-2616476.000	-914773.938	-314453.125
-679116.313	-2522218.500	-316406.250
-1339699.125	-1556250.125	-318359.375
3293064.000	2391501.000	-320312.500
988421.063	668130.313	-322265.625
-278799.469	-1095318.500	-324218.750
2287107.750	-1095528.250	-326171.875
867429.063	1239853.125	-328125.000
2870706.500	-35981.305	-330078.125
269685.563	-502265.438	-332031.250
1370306.125	1477572.125	-333984.375
134623.234	-713224.813	-335937.500
-689797.500	-279987.219	-337890.625
623558.938	-554773.938	-339843.750
1138591.500	-2260013.000	-341796.875
-146734.906	47189.996	-343750.000
-366028.531	1705733.875	-345703.125
-1445506.500	-2323419.750	-347656.250
-1379908.750	-1115458.125	-349609.375
-1596657.750	518339.656	-351562.500
1588872.250	638266.063	-353515.625
-1445640.250	-2684122.250	-355468.750
-342397.188	-572113.250	-357421.875
6513.161	-1405250.250	-359375.000
-164719.813	-496935.313	-361328.125
-1306188.875	-178280.172	-363281.250
-2011002.125	-616230.750	-365234.375
-2650761.750	-809910.188	-367187.500
902053.250	-609813.875	-369140.625
243236.156	436092.531	-371093.750
-285223.719	-1891406.500	-373046.875
1043985.875	491298.656	-375000.000
1236196.000	-1403793.750	-376953.125
-37715.309	-5566.256	-378906.250
-191168.609	-298767.375	-380859.375
-930215.938	-2246252.750	-382812.500
815466.813	-738701.063	-384765.625
506409.000	1050585.000	-386718.750
1601824.375	-2157438.750	-388671.875
435815.875	-1189170.375	-390625.000
-212165.797	-1841421.125	-392578.125
-1014263.875	-794842.625	-394531.250
-282814.250	-2383479.000	-396484.375
-964603.938	-6381531.000	-398437.500
104370.375	16818032.000	-400390.625
-823135.063	2581423.750	-402343.750
-1548595.250	2224007.500	-404296.875
-180493.594	1214683.000	-406250.000
644044.188	1247526.750	-408203.125
-849040.938	-541822.938	-410156.250
-959333.688	1104762.000	-412109.375
764096.750	1614726.625	-414062.500
125671.961	769914.813	-416015.625
-716293.000	3326849.750	-417968.750
167048.672	1252257.250	-419921.875
164963.406	-1242888.000	-421875.000
169649.406	967302.188	-423828.125
760996.438	1032593.125	-425781.250
-760276.063	2606830.750	-427734.375
-925349.625	-482182.906	-429687.500
-1000464.875	62257.770	-431640.625
-1335479.875	745672.375	-433593.750
-1700454.625	1361728.500	-435546.875
-313265.281	1307767.750	-437500.000
1480874.750	1982110.125	-439453.125
538056.250	1455638.750	-441406.250
178637.266	687631.438	-443359.375
-1060228.375	-120762.875	-445312.500
311031.344	851469.313	-447265.625
1011342.438	625579.938	-449218.750
877357.250	-761314.563	-451171.875
1900903.875	1356568.750	-453125.000
2224361.250	1769335.625	-455078.125
246238.797	1611332.250	-457031.250
330746.000	1333857.750	-458984.375
-110003.188	860677.000	-460937.500
24927.281	2391026.750	-462890.625
666223.813	2070832.875	-464843.750
599082.938	394556.875	-466796.875
1064906.500	456356.469	-468750.000
1696835.750	651402.500	-470703.125
333762.875	-78682.344	-472656.250
1727691.875	-196129.406	-474609.375
1832522.125	527775.938	-476562.500
1056303.375	1643144.125	-478515.625
1135437.000	337549.656	-480468.750
1956400.250	-622486.938	-482421.875
1439482.875	1026448.750	-484375.000
1095648.500	2110805.750	-486328.125
312505.656	1974576.000	-488281.250
1745407.125	1994548.250	-490234.375
2055019.875	-883333.875	-492187.500
2477797.000	1029532.500	-494140.625
1151337.250	1842678.500	-496093.750
3785792.250	818064.313	-498046.875
