Data Point Listing of File D:\Samples\Fpraktikum\2023-winter\10112023\Spectrum-optimized-45x4MHz.tnt
Starting Point:	1	Ending Point:	512
Real	Imag	Hz
-2173820.250	-3761455.250	158203.125
-4641471.000	-674855.250	156250.000
-2889892.750	860163.188	154296.875
-6045269.500	2051015.500	152343.750
-5942923.500	7863236.500	150390.625
-5341065.000	4472019.500	148437.500
-10263676.000	11615159.000	146484.375
-5368051.000	9447670.000	144531.250
-4949127.500	11858114.000	142578.125
-2056197.250	16622196.000	140625.000
-1181913.625	18316222.000	138671.875
-3388422.000	14079556.000	136718.750
-2601434.250	23447374.000	134765.625
1086113.125	22375378.000	132812.500
2039012.250	30016044.000	130859.375
2911363.250	29646136.000	128906.250
5077983.500	35171524.000	126953.125
8169081.000	35124564.000	125000.000
14322499.000	38692172.000	123046.875
18263044.000	39868244.000	121093.750
26160818.000	39100448.000	119140.625
32068560.000	39254380.000	117187.500
37701428.000	40277688.000	115234.375
39124584.000	40315044.000	113281.250
47824080.000	43263568.000	111328.125
57222136.000	37708924.000	109375.000
62487140.000	34168320.000	107421.875
70659632.000	34115060.000	105468.750
80526976.000	28119306.000	103515.625
89256592.000	22658238.000	101562.500
90925728.000	8430840.000	99609.375
106488104.000	-267363.688	97656.250
111707528.000	-9889358.000	95703.125
112886008.000	-21385386.000	93750.000
119360392.000	-35982668.000	91796.875
121041544.000	-55715860.000	89843.750
123161528.000	-72493416.000	87890.625
118560984.000	-96144120.000	85937.500
111380832.000	-121460880.000	83984.375
97726920.000	-144484176.000	82031.250
75614840.000	-167719632.000	80078.125
45014424.000	-182878128.000	78125.000
7402500.500	-184014256.000	76171.875
-25587488.000	-179389408.000	74218.750
-55197432.000	-171080176.000	72265.625
-80618416.000	-154305888.000	70312.500
-96700576.000	-128072920.000	68359.375
-110572856.000	-108110944.000	66406.250
-117567280.000	-83541400.000	64453.125
-119287464.000	-61449596.000	62500.000
-113544128.000	-43342448.000	60546.875
-113927960.000	-27697578.000	58593.750
-109557720.000	-10005970.000	56640.625
-99748848.000	4509737.000	54687.500
-88465528.000	13654331.000	52734.375
-86357576.000	23025552.000	50781.250
-74637616.000	25913206.000	48828.125
-61483636.000	34741660.000	46875.000
-55531868.000	36503684.000	44921.875
-49020540.000	40481844.000	42968.750
-38063416.000	36529256.000	41015.625
-31095274.000	36463864.000	39062.500
-25568418.000	37220512.000	37109.375
-17127350.000	33726488.000	35156.250
-14525251.000	28420714.000	33203.125
-7497521.500	29374100.000	31250.000
-5474039.500	27867500.000	29296.875
-2541905.750	21603800.000	27343.750
362088.875	19439182.000	25390.625
4515817.000	21387882.000	23437.500
6267483.500	14533151.000	21484.375
913174.125	12532127.000	19531.250
2348719.750	8496995.000	17578.125
5645487.500	6583821.500	15625.000
6902381.500	3564164.000	13671.875
4581619.000	2388797.250	11718.750
3193898.750	1177845.375	9765.625
3723779.750	206721.344	7812.500
1700423.875	-631392.813	5859.375
-731756.563	-3513635.750	3906.250
1771394.750	-1639151.625	1953.125
888343.563	-4036884.250	0.000
-1504180.375	-7080579.500	-1953.125
399673.375	-4922644.000	-3906.250
-983017.000	-6048755.500	-5859.375
-4184914.500	-6106186.500	-7812.500
-5352275.500	-5194462.000	-9765.625
-5818109.000	-5438459.500	-11718.750
-3317141.500	-3745304.250	-13671.875
-7829092.000	-5979336.000	-15625.000
-8259530.500	-737716.875	-17578.125
-4292403.500	-1377979.625	-19531.250
-5856884.500	-1947097.375	-21484.375
-9986051.000	-3910787.000	-23437.500
-4357158.500	-2776478.250	-25390.625
-5975557.000	-1060808.250	-27343.750
-6462961.500	-620838.313	-29296.875
-7967822.000	-31741.316	-31250.000
-3850390.500	-615113.188	-33203.125
-6276480.000	4464675.000	-35156.250
-7978506.500	1562461.250	-37109.375
-6125656.000	-1070713.500	-39062.500
-5771781.500	-870984.063	-41015.625
-9420117.000	6229759.000	-42968.750
-6999497.000	3564904.250	-44921.875
-4319172.000	2011464.875	-46875.000
-2623136.250	895378.438	-48828.125
-2338788.250	746998.000	-50781.250
-1546103.125	271299.094	-52734.375
-4142657.750	630450.875	-54687.500
-6668094.000	1568083.125	-56640.625
-975618.438	1188984.500	-58593.750
-1854155.250	844869.750	-60546.875
-1903642.750	-1419128.500	-62500.000
-4987584.000	-664780.813	-64453.125
-4068346.250	1812303.500	-66406.250
-4146005.750	-2463952.250	-68359.375
-4299169.500	-3411189.000	-70312.500
-2973974.500	-1045361.000	-72265.625
-2762384.750	-3325204.000	-74218.750
-360623.188	-2578738.750	-76171.875
-767410.000	-2791599.250	-78125.000
-851244.125	-1171148.000	-80078.125
-2656331.000	-45609.184	-82031.250
-3143459.500	-2888051.500	-83984.375
1844875.125	-3814198.250	-85937.500
-4563301.500	-1521624.000	-87890.625
-3015928.750	-1796179.375	-89843.750
-3265529.250	2800916.000	-91796.875
908461.438	-3433518.750	-93750.000
-3737026.750	218444.719	-95703.125
-2660959.750	-1305754.000	-97656.250
23509.887	-2256785.250	-99609.375
-1591577.875	271469.438	-101562.500
-5779322.500	111236.734	-103515.625
-5178470.500	965593.125	-105468.750
-5099061.000	-4787221.500	-107421.875
-7385975.000	90196.328	-109375.000
-2964556.500	653688.563	-111328.125
-3534344.500	-21163.838	-113281.250
-3296314.750	1264261.125	-115234.375
-6523188.500	-725035.563	-117187.500
-6676543.000	-908232.063	-119140.625
-6449526.500	-140665.078	-121093.750
-6182903.500	482058.063	-123046.875
-2856700.500	-926472.125	-125000.000
-4982584.500	3319610.000	-126953.125
-1557066.625	4764793.500	-128906.250
-2537706.250	3112012.250	-130859.375
-3131122.500	-625445.688	-132812.500
-4034876.000	1320114.375	-134765.625
-1109037.625	801958.688	-136718.750
-2807736.500	-238912.063	-138671.875
192971.000	1910637.000	-140625.000
-2165166.500	174170.688	-142578.125
-3034560.750	172971.125	-144531.250
-3266625.750	-1151921.625	-146484.375
-423046.781	1662034.250	-148437.500
-1503748.625	1282608.250	-150390.625
-2279896.500	-234122.656	-152343.750
974337.375	2622350.000	-154296.875
905322.938	-598260.875	-156250.000
-1607153.250	910230.250	-158203.125
-1959161.625	1258197.625	-160156.250
71558.406	810092.688	-162109.375
-1225574.625	667126.688	-164062.500
-4207639.500	4363957.500	-166015.625
910897.063	1070104.250	-167968.750
377190.563	1747955.000	-169921.875
-7372166.500	-9308677.000	-171875.000
-1755720.250	4576518.000	-173828.125
-1064174.250	7838570.000	-175781.250
3411191.250	-5514680.000	-177734.375
-8392971.000	-987335.563	-179687.500
1690942.375	-1096976.500	-181640.625
-402293.563	1207175.375	-183593.750
-2356105.500	-190224.094	-185546.875
-1816071.500	-2769322.000	-187500.000
-4752482.000	253717.203	-189453.125
443288.938	3578120.750	-191406.250
1488389.375	2878465.750	-193359.375
70833.445	-4806609.000	-195312.500
1797721.250	-843087.125	-197265.625
-1278438.250	1873680.875	-199218.750
403618.656	3096497.000	-201171.875
1406033.750	1399270.500	-203125.000
-1672744.500	-1693091.500	-205078.125
320458.344	-2088782.250	-207031.250
-2664375.500	2039196.625	-208984.375
-1747095.375	2442287.750	-210937.500
927779.125	-2153943.250	-212890.625
-1901183.250	2110386.250	-214843.750
-677969.000	1673756.250	-216796.875
418630.281	-302867.719	-218750.000
-2600883.000	1729621.000	-220703.125
-2019279.375	1416271.875	-222656.250
-3625189.000	239563.844	-224609.375
-1485450.625	-240143.906	-226562.500
-552905.625	1713018.250	-228515.625
2231769.750	5463600.000	-230468.750
-473440.875	-4517625.000	-232421.875
1100011.000	-2093425.125	-234375.000
-4290553.500	-868389.000	-236328.125
-3133104.250	855917.500	-238281.250
-2236511.250	-1795137.250	-240234.375
1471166.375	-2364765.500	-242187.500
-485750.188	-3177848.250	-244140.625
-195221.750	897430.625	-246093.750
-744366.250	-1921494.750	-248046.875
-1309996.625	-2616191.000	-250000.000
-1401781.125	1505154.500	-251953.125
657699.875	-2122992.500	-253906.250
-3114896.500	2400375.000	-255859.375
-1029666.625	-2456723.000	-257812.500
2118529.250	-2429661.750	-259765.625
1259561.000	-4752256.500	-261718.750
152784.469	2069249.000	-263671.875
-2025495.500	-3606596.000	-265625.000
-3808674.250	-3801888.000	-267578.125
-1604308.250	-263658.094	-269531.250
2154974.000	-4357045.000	-271484.375
-1613098.750	-1023689.938	-273437.500
-2704572.000	-1590543.375	-275390.625
-1773235.375	-1973663.625	-277343.750
-683239.375	-3210720.500	-279296.875
129077.570	515408.625	-281250.000
-1671047.750	-17915.611	-283203.125
-2347834.000	1375921.625	-285156.250
-1901903.000	-1581672.625	-287109.375
-955548.563	45425.422	-289062.500
-3407290.750	84462.492	-291015.625
-1832200.250	426081.406	-292968.750
-4629124.000	-1044581.813	-294921.875
-1141121.875	364518.844	-296875.000
-4171338.750	-370930.875	-298828.125
-1974413.625	443305.063	-300781.250
-2101373.500	-273539.781	-302734.375
897319.375	-1670604.750	-304687.500
-2725172.250	3883305.250	-306640.625
-3669631.750	1692701.500	-308593.750
-2712109.500	-1771194.125	-310546.875
-1120505.750	6400317.000	-312500.000
2718834.250	1987441.125	-314453.125
-463510.969	-581060.625	-316406.250
-276638.188	3861025.250	-318359.375
-330712.781	869604.875	-320312.500
-1802265.250	112927.781	-322265.625
-1486044.625	2007769.875	-324218.750
1464562.750	2682160.000	-326171.875
-1644937.375	3285477.250	-328125.000
-1216746.000	-2607187.250	-330078.125
-2890255.500	984252.875	-332031.250
-4428998.000	-111967.883	-333984.375
-2225627.500	3035022.000	-335937.500
-678916.563	3550687.500	-337890.625
2326644.750	164408.406	-339843.750
686385.375	-517095.344	-341796.875
-284579.906	2123069.000	-343750.000
-462936.188	890732.125	-345703.125
-1578379.500	-4109316.250	-347656.250
-607239.438	-1254345.500	-349609.375
-1715821.125	808044.500	-351562.500
-1195734.875	1890234.625	-353515.625
532864.688	1718256.750	-355468.750
1200755.625	3685448.500	-357421.875
268657.719	5387870.500	-359375.000
2820846.750	2411829.500	-361328.125
-1645481.000	-14277.192	-363281.250
123120.633	2264339.000	-365234.375
-45389.227	-490582.906	-367187.500
2972527.000	249982.047	-369140.625
749296.938	-442723.781	-371093.750
-2514834.750	-766903.938	-373046.875
1199671.000	-2586554.250	-375000.000
1722543.875	864290.938	-376953.125
-1993468.375	1493191.750	-378906.250
-622217.188	299950.438	-380859.375
66026.805	1377544.375	-382812.500
-326348.156	-295089.781	-384765.625
-334013.188	-960830.813	-386718.750
-3543486.000	483873.156	-388671.875
207467.953	2318157.500	-390625.000
3505688.250	1151792.125	-392578.125
201779.984	-1530918.625	-394531.250
901934.500	-1221190.375	-396484.375
1846470.750	892709.563	-398437.500
-151012.547	-588336.875	-400390.625
-90628.461	-3191609.250	-402343.750
1318652.250	3615827.500	-404296.875
904796.875	-492063.594	-406250.000
676384.375	-1979832.500	-408203.125
1826343.625	305897.219	-410156.250
2099202.000	-1771856.875	-412109.375
284930.094	1938688.750	-414062.500
461678.500	-1892636.375	-416015.625
3021133.500	-2409752.000	-417968.750
432851.156	726996.250	-419921.875
3249025.500	-1173887.750	-421875.000
-1900923.750	1929524.625	-423828.125
2838621.500	-564175.063	-425781.250
2757074.250	-59555.359	-427734.375
-1787571.625	-1513191.500	-429687.500
2548916.250	-3343444.000	-431640.625
444085.688	-1428859.125	-433593.750
-1192900.375	-2527035.500	-435546.875
-186840.234	1617730.125	-437500.000
-1171913.500	1229381.500	-439453.125
-1683711.750	-1006628.688	-441406.250
-842803.375	1485475.000	-443359.375
-4466567.000	-1762318.250	-445312.500
-168905.188	-45664.246	-447265.625
996754.688	477615.969	-449218.750
-1282878.375	-3182870.000	-451171.875
628818.750	-1695953.125	-453125.000
996717.875	-3641566.000	-455078.125
-2808032.750	1424688.625	-457031.250
-1024030.625	-4612402.500	-458984.375
885649.813	-827614.750	-460937.500
-4065464.500	-3397334.000	-462890.625
-131369.828	407475.938	-464843.750
2211630.500	767753.875	-466796.875
2361390.250	1044130.813	-468750.000
1931691.750	-606394.938	-470703.125
-6995.407	1275403.500	-472656.250
-1930324.625	-2049128.250	-474609.375
-987433.750	1359008.250	-476562.500
-2207201.250	2776333.750	-478515.625
-2660771.500	2125389.750	-480468.750
-1767333.125	1974153.375	-482421.875
222901.266	-3288079.250	-484375.000
-1032180.375	-1553259.000	-486328.125
-101853.781	-2318039.500	-488281.250
225903.109	1609624.750	-490234.375
795433.000	1498273.375	-492187.500
-102939.984	-647197.625	-494140.625
-2005022.625	-1337200.875	-496093.750
99044.891	-26393.025	-498046.875
