Data Point Listing of File D:\Samples\Fpraktikum\2023-winter\10112023\Spectrum-optimized-45x6MHz.tnt
Starting Point:	1	Ending Point:	512
Real	Imag	Hz
6136014.500	-2340565.750	9765.625
2208691.250	1860583.125	7812.500
2266611.750	-1056145.000	5859.375
6270498.500	-3896653.750	3906.250
3020190.500	-2325108.500	1953.125
4929002.500	-1613267.125	0.000
2715891.750	-2490894.000	-1953.125
3344437.250	-2382501.500	-3906.250
804169.875	-5308512.000	-5859.375
6927643.000	-2686523.000	-7812.500
3098375.250	-8186979.000	-9765.625
-970807.500	-3151890.500	-11718.750
1990131.500	-3779194.750	-13671.875
-471045.094	-5141211.500	-15625.000
1494612.500	-5947590.500	-17578.125
3645548.250	-10128872.000	-19531.250
-1627935.500	-6394520.500	-21484.375
-960219.000	-4236440.500	-23437.500
924390.688	-4454279.000	-25390.625
-4542461.500	-5698187.000	-27343.750
-5508709.000	-292721.906	-29296.875
-2545134.250	-3916143.500	-31250.000
-2688795.000	-4973194.500	-33203.125
-3753327.000	-4002285.000	-35156.250
-2712425.250	-4631162.000	-37109.375
-661545.625	-1575005.875	-39062.500
-6706181.500	-104843.695	-41015.625
-8725112.000	-307837.375	-42968.750
-8062014.000	2249970.750	-44921.875
-2074196.625	120897.445	-46875.000
2930063.250	133191.781	-48828.125
-3972901.250	438793.438	-50781.250
-4302684.000	3768901.250	-52734.375
-2074251.750	3599412.750	-54687.500
-2760872.750	3114404.750	-56640.625
-654676.063	4992021.000	-58593.750
-1508418.375	9077558.000	-60546.875
-5060745.500	10983163.000	-62500.000
15346211.000	-2995542.500	-64453.125
7970709.000	6586107.000	-66406.250
11678826.000	6405199.500	-68359.375
12213476.000	6776571.000	-70312.500
10562793.000	4701613.500	-72265.625
14688821.000	4408707.000	-74218.750
17555632.000	4830695.500	-76171.875
16400755.000	-2423525.750	-78125.000
19761550.000	-1371058.375	-80078.125
19758934.000	-2381948.500	-82031.250
23569142.000	-6446883.500	-83984.375
20404462.000	-6257222.500	-85937.500
27848266.000	-15953505.000	-87890.625
26806588.000	-16035677.000	-89843.750
25593518.000	-17085768.000	-91796.875
24480698.000	-23821844.000	-93750.000
27475878.000	-28687652.000	-95703.125
22186466.000	-31494044.000	-97656.250
19209898.000	-40237904.000	-99609.375
18095550.000	-47311320.000	-101562.500
13343581.000	-49446428.000	-103515.625
3664885.500	-55095824.000	-105468.750
3033510.250	-59251032.000	-107421.875
-8657992.000	-63145472.000	-109375.000
-17999726.000	-64691496.000	-111328.125
-27829216.000	-66150076.000	-113281.250
-42705724.000	-69031664.000	-115234.375
-53162804.000	-65026060.000	-117187.500
-69658776.000	-56437716.000	-119140.625
-83139144.000	-40651052.000	-121093.750
-87640248.000	-29431476.000	-123046.875
-86979656.000	-8573763.000	-125000.000
-86979552.000	7659090.000	-126953.125
-76776784.000	21234406.000	-128906.250
-76173944.000	33633060.000	-130859.375
-64965368.000	47327188.000	-132812.500
-56240964.000	44949516.000	-134765.625
-44460944.000	54335164.000	-136718.750
-37747824.000	53052412.000	-138671.875
-23302548.000	54232364.000	-140625.000
-19178794.000	57681096.000	-142578.125
-10134026.000	50896600.000	-144531.250
-5645433.500	50486228.000	-146484.375
2763606.750	43959664.000	-148437.500
5600889.000	43064460.000	-150390.625
9913652.000	33928316.000	-152343.750
17017020.000	36996316.000	-154296.875
16231404.000	34184544.000	-156250.000
20299410.000	24208276.000	-158203.125
15318761.000	18408450.000	-160156.250
21550130.000	21201516.000	-162109.375
14307760.000	12586707.000	-164062.500
18557236.000	13833438.000	-166015.625
22625598.000	7430940.000	-167968.750
18536458.000	9889728.000	-169921.875
21073386.000	5650311.500	-171875.000
13131192.000	3188762.250	-173828.125
9228280.000	-3678580.750	-175781.250
14190204.000	-92999.125	-177734.375
11520340.000	473911.719	-179687.500
8046214.500	-1804719.500	-181640.625
4616484.500	-4362938.500	-183593.750
3115557.000	-1311725.500	-185546.875
2238111.000	-4037344.250	-187500.000
5710948.500	-6339860.000	-189453.125
3060222.750	-2759852.500	-191406.250
-310578.625	-5110295.500	-193359.375
758817.313	-4363110.000	-195312.500
-1130287.875	-5690202.000	-197265.625
-4903541.000	-7178337.000	-199218.750
5660570.500	3989853.500	-201171.875
137948.672	1373311.625	-203125.000
1013584.063	-2143405.000	-205078.125
-2121030.500	1039046.375	-207031.250
-3730935.750	-641408.250	-208984.375
-436273.906	2024431.500	-210937.500
-307121.281	2717434.250	-212890.625
-3515010.000	-4182414.250	-214843.750
-710666.625	4468166.000	-216796.875
-2378882.250	2968589.000	-218750.000
824048.813	-1177123.750	-220703.125
-2557624.000	3220673.000	-222656.250
1673732.500	3034229.000	-224609.375
-344967.000	1655001.125	-226562.500
-5077582.500	6338246.500	-228515.625
-6480213.500	-1716997.000	-230468.750
4407919.000	7153351.500	-232421.875
894917.063	-765014.375	-234375.000
-1889388.000	1616416.750	-236328.125
525545.813	-619085.875	-238281.250
-1589846.250	6647451.500	-240234.375
-406434.969	-741693.188	-242187.500
2376973.750	3888570.250	-244140.625
1389694.375	-506775.906	-246093.750
-404855.250	1509428.500	-248046.875
-899574.688	5056662.500	-250000.000
-534848.250	1397487.125	-251953.125
449991.688	-3283808.750	-253906.250
5567139.500	654779.375	-255859.375
2255198.750	224032.156	-257812.500
-1741416.375	1015013.063	-259765.625
2024179.625	1396874.375	-261718.750
4814325.500	4592669.000	-263671.875
-1044076.188	-2178117.500	-265625.000
2755901.000	1936572.375	-267578.125
1043084.500	-2496213.000	-269531.250
2205663.250	-535414.688	-271484.375
-2125100.750	-4029618.000	-273437.500
1221664.875	3309765.250	-275390.625
-871978.000	1640043.125	-277343.750
-1793746.375	1718202.625	-279296.875
663368.938	-2483898.250	-281250.000
-642804.250	-394554.188	-283203.125
451990.500	-2855436.500	-285156.250
-3932517.250	2849893.000	-287109.375
4130787.000	-593794.063	-289062.500
3574118.500	746210.500	-291015.625
-2251152.250	403977.156	-292968.750
700427.188	5628386.500	-294921.875
-3303000.750	2758887.250	-296875.000
921936.750	-319275.563	-298828.125
-1962193.000	1146999.500	-300781.250
3304310.000	-279197.938	-302734.375
2497113.000	3399655.750	-304687.500
-4333744.500	3926941.500	-306640.625
-46411.750	-2805129.250	-308593.750
219314.828	3628722.000	-310546.875
-303510.469	2039206.000	-312500.000
-1254925.000	3245427.750	-314453.125
-3206493.000	2440792.500	-316406.250
1309274.625	3657925.500	-318359.375
1300680.250	2189064.750	-320312.500
213643.641	349941.219	-322265.625
-2703166.750	4905170.000	-324218.750
-4322582.000	2867690.000	-326171.875
-421007.844	-1485730.125	-328125.000
1834589.000	1262610.000	-330078.125
-977498.938	-1447914.375	-332031.250
-2076908.000	2070323.750	-333984.375
-1086381.125	-2798121.500	-335937.500
-574161.750	-741231.188	-337890.625
917458.813	-1534288.625	-339843.750
3038896.000	-800789.250	-341796.875
1199842.750	-856239.125	-343750.000
-3880174.750	416362.531	-345703.125
1530696.125	752741.688	-347656.250
-895527.938	-1504755.750	-349609.375
-53042.441	2386372.750	-351562.500
-710224.250	7514606.000	-353515.625
1458169.125	-1458037.125	-355468.750
4318752.500	-2230705.750	-357421.875
702862.188	1014919.625	-359375.000
-2972730.000	-2155551.250	-361328.125
-1187539.375	-3128574.750	-363281.250
-713802.625	-3655501.500	-365234.375
3277309.500	2850574.250	-367187.500
-2616159.750	1152251.750	-369140.625
-1343412.750	145133.750	-371093.750
3458763.250	2405482.750	-373046.875
-1424925.625	673255.813	-375000.000
3453347.500	1149894.875	-376953.125
-1681711.625	1431027.125	-378906.250
519919.344	2087198.500	-380859.375
348665.813	-120141.594	-382812.500
-58033.934	-3106933.750	-384765.625
2137583.750	924953.563	-386718.750
18731.258	-404397.219	-388671.875
-2683638.250	1925505.500	-390625.000
914965.500	1616934.875	-392578.125
4642994.000	3683101.750	-394531.250
-2882521.750	1177661.625	-396484.375
-2195047.750	-560032.875	-398437.500
7654889.500	-764785.125	-400390.625
5461459.500	-168280.094	-402343.750
2841625.250	-66451.063	-404296.875
2788319.000	2266147.250	-406250.000
-2054866.375	677302.938	-408203.125
-2759597.750	1513812.500	-410156.250
1646794.375	3400773.500	-412109.375
-763879.313	3102747.500	-414062.500
1618621.125	-3142682.000	-416015.625
2196675.000	-2268683.250	-417968.750
-1205251.625	-4278194.500	-419921.875
-1558304.875	4647381.000	-421875.000
-1504732.375	1294298.250	-423828.125
259414.891	1387879.250	-425781.250
3073419.750	-1432811.750	-427734.375
-390025.875	2616318.000	-429687.500
-2870599.750	170192.563	-431640.625
-8974287.000	5520411.000	-433593.750
-2993746.500	1231419.750	-435546.875
1084077.000	-4533598.000	-437500.000
4608431.000	-2304656.750	-439453.125
52135.602	-2910849.000	-441406.250
-240305.734	-1239483.875	-443359.375
3853419.250	545345.750	-445312.500
-15519.579	516545.781	-447265.625
966001.813	-941290.188	-449218.750
271140.969	92256.750	-451171.875
2016335.750	955201.000	-453125.000
-915708.563	966911.313	-455078.125
1339947.125	907457.000	-457031.250
374244.031	1005734.063	-458984.375
2266116.000	729567.375	-460937.500
602979.938	810251.375	-462890.625
-5049388.500	-5215421.500	-464843.750
991662.813	693034.125	-466796.875
-125583.617	2234406.250	-468750.000
623017.250	1642504.375	-470703.125
59474.750	2663693.500	-472656.250
1335753.875	870209.313	-474609.375
747987.063	-1186107.750	-476562.500
239248.516	-320965.313	-478515.625
1215108.625	-125037.688	-480468.750
-1734598.000	-2199513.000	-482421.875
-3420024.500	2433023.500	-484375.000
1764375.125	-2165757.250	-486328.125
-2236341.750	-1261251.000	-488281.250
114693.422	-905278.375	-490234.375
512568.875	1326739.250	-492187.500
1799075.125	-3977552.250	-494140.625
972811.313	-391567.813	-496093.750
-969604.938	-1129592.500	-498046.875
